generation,best,average,best_value,average_value
264,5.11821,5.11821,5.11821,5.11821
265,5.11821,5.11701,5.11821,5.11701
266,5.11821,5.11644,5.11821,5.11644
267,5.11821,5.11763,5.11821,5.11763
268,5.11821,5.11763,5.11821,5.11763
269,5.11821,5.11792,5.11821,5.11792
270,5.11821,5.11799,5.11821,5.11799
271,5.11821,5.11799,5.11821,5.11799
272,5.11821,5.11813,5.11821,5.11813
273,5.11821,5.11813,5.11821,5.11813
274,5.11821,5.11821,5.11821,5.11821
275,5.11821,5.11817,5.11821,5.11817
276,5.11821,5.11683,5.11821,5.11683
277,5.11821,5.11563,5.11821,5.11563
278,5.11821,5.11534,5.11821,5.11534
279,5.11821,5.11527,5.11821,5.11527
280,5.11821,5.11647,5.11821,5.11647
281,5.11821,5.11767,5.11821,5.11767
282,5.11821,5.11767,5.11821,5.11767
283,5.11821,5.11796,5.11821,5.11796
284,5.11821,5.11727,5.11821,5.11727
285,5.11821,5.11782,5.11821,5.11782
286,5.11821,5.11789,5.11821,5.11789
287,5.11821,4.79868,5.11821,4.79868
288,5.11821,4.96658,5.11821,4.96658
289,5.11821,4.96718,5.11821,4.96718
290,5.11821,4.96726,5.11821,4.96726
291,5.11821,4.96667,5.11821,4.96667
292,5.11821,5.11613,5.11821,5.11613
293,5.11821,5.11741,5.11821,5.11741
294,5.11821,5.11744,5.11821,5.11744
295,5.11821,5.11193,5.11821,5.11193
296,5.11821,5.11193,5.11821,5.11193
297,5.11821,5.112,5.11821,5.112
298,5.11821,5.11258,5.11821,5.11258
299,5.11821,5.11564,5.11821,5.11564
300,5.11821,5.1155,5.11821,5.1155
301,5.11821,5.11803,5.11821,5.11803
302,5.11821,5.11817,5.11821,5.11817
303,5.11821,4.81855,5.11821,4.81855
304,5.11821,5.0324,5.11821,5.0324
305,5.11821,5.0267,5.11821,5.0267
306,5.11821,5.11128,5.11821,5.11128
307,5.11821,4.94297,5.11821,4.94297
308,5.11821,4.9395,5.11821,4.9395
309,5.11821,5.09429,5.11821,5.09429
310,5.11821,5.09234,5.11821,5.09234
311,5.11821,5.09234,5.11821,5.09234
312,5.11821,5.10551,5.11821,5.10551
313,5.11821,5.1111,5.11821,5.1111
314,5.11821,5.11567,5.11821,5.11567
315,5.11821,5.11813,5.11821,5.11813
316,5.11821,5.11813,5.11821,5.11813
317,5.11821,5.11785,5.11821,5.11785
318,5.11821,5.11813,5.11821,5.11813
319,5.11821,5.11813,5.11821,5.11813
320,5.11821,5.11813,5.11821,5.11813
321,5.11821,5.11813,5.11821,5.11813
322,5.11821,5.11821,5.11821,5.11821
323,5.11821,5.11755,5.11821,5.11755
324,5.11821,5.11755,5.11821,5.11755
325,5.11821,5.11755,5.11821,5.11755
