generation,best,average,best_value,average_value
261,5.73775,5.73271,5.73775,5.73271
262,5.73775,5.73704,5.73775,5.73704
263,5.73775,5.73737,5.73775,5.73737
264,5.73775,5.73737,5.73775,5.73737
265,5.73775,5.73774,5.73775,5.73774
266,5.73775,5.73517,5.73775,5.73517
267,5.73775,5.73646,5.73775,5.73646
268,5.73775,5.67179,5.73775,5.67179
269,5.73775,5.73647,5.73775,5.73647
270,5.73775,5.73645,5.73775,5.73645
271,5.73775,5.73772,5.73775,5.73772
272,5.73775,5.73775,5.73775,5.73775
273,5.73775,5.73647,5.73775,5.73647
274,5.73775,5.73775,5.73775,5.73775
275,5.73775,5.73772,5.73775,5.73772
276,5.73775,5.73772,5.73775,5.73772
277,5.73775,5.73772,5.73775,5.73772
278,5.73775,5.7376,5.73775,5.7376
279,5.73775,5.7376,5.73775,5.7376
280,5.73775,5.73772,5.73775,5.73772
281,5.73775,5.73772,5.73775,5.73772
282,5.73775,5.73775,5.73775,5.73775
283,5.73775,5.73775,5.73775,5.73775
284,5.73775,5.73741,5.73775,5.73741
285,5.73775,5.73741,5.73775,5.73741
286,5.73775,5.73775,5.73775,5.73775
287,5.73775,5.7333,5.73775,5.7333
288,5.73775,5.7333,5.73775,5.7333
289,5.73775,5.73741,5.73775,5.73741
290,5.73775,5.73741,5.73775,5.73741
291,5.73775,5.73741,5.73775,5.73741
292,5.73775,5.73741,5.73775,5.73741
293,5.73775,5.73775,5.73775,5.73775
294,5.73775,5.73775,5.73775,5.73775
295,5.73775,5.73308,5.73775,5.73308
296,5.73775,5.73308,5.73775,5.73308
297,5.73775,5.7318,5.73775,5.7318
298,5.73775,5.73647,5.73775,5.73647
299,5.73775,5.73647,5.73775,5.73647
300,5.73775,5.73613,5.73775,5.73613
301,5.73775,5.73741,5.73775,5.73741
302,5.73775,5.73775,5.73775,5.73775
303,5.73775,5.73736,5.73775,5.73736
304,5.73775,5.73739,5.73775,5.73739
305,5.73775,5.7374,5.73775,5.7374
306,5.73775,5.73774,5.73775,5.73774
307,5.73775,5.7374,5.73775,5.7374
308,5.73775,5.54022,5.73775,5.54022
309,5.73775,5.73741,5.73775,5.73741
310,5.73775,5.7361,5.73775,5.7361
311,5.73775,5.73728,5.73775,5.73728
312,5.73775,5.73762,5.73775,5.73762
313,5.73775,5.73772,5.73775,5.73772
314,5.73775,5.73775,5.73775,5.73775
315,5.73775,5.73775,5.73775,5.73775
