generation,best,average,best_value,average_value
3698,28,28,28,28
3699,28,27.9333,28,27.9333
3700,28,27.7667,28,27.7667
3701,28,27.9667,28,27.9667
3702,28,27.8,28,27.8
3703,28,27.8333,28,27.8333
3704,28,28,28,28
3705,28,28,28,28
3706,28,28,28,28
3707,28,27.9,28,27.9
3708,28,27.7333,28,27.7333
3709,28,28,28,28
3710,28,28,28,28
3711,28,28,28,28
3712,28,27.9667,28,27.9667
3713,28,28,28,28
3714,28,27.8,28,27.8
3715,28,27.8,28,27.8
3716,28,27.9,28,27.9
3717,28,28,28,28
3718,28,27.8,28,27.8
3719,28,28,28,28
3720,28,27.9,28,27.9
3721,28,27.8,28,27.8
3722,28,27.8667,28,27.8667
3723,28,27.9333,28,27.9333
3724,28,27.8667,28,27.8667
3725,28,27.8,28,27.8
3726,28,27.8333,28,27.8333
3727,28,27.8,28,27.8
3728,28,28,28,28
3729,28,28,28,28
3730,28,28,28,28
3731,28,27.9667,28,27.9667
3732,28,28,28,28
3733,28,28,28,28
3734,28,28,28,28
3735,28,28,28,28
3736,28,27.9333,28,27.9333
3737,28,27.9,28,27.9
3738,28,28,28,28
3739,28,28,28,28
3740,28,27.8333,28,27.8333
3741,28,28,28,28
3742,28,27.8667,28,27.8667
3743,28,27.8,28,27.8
3744,28,27.7667,28,27.7667
3745,28,27.8667,28,27.8667
3746,28,27.8333,28,27.8333
3747,28,28,28,28
3748,28,27.9333,28,27.9333
3749,28,28,28,28
3750,28,27.9333,28,27.9333
3751,28,27.8667,28,27.8667
3752,28,28,28,28
3753,28,27.9333,28,27.9333
3754,28,27.8667,28,27.8667
3755,28,27.9667,28,27.9667
3756,28,28,28,28
3757,28,27.8333,28,27.8333
3758,28,27.6,28,27.6
3759,28,27.8333,28,27.8333
3760,28,27.9333,28,27.9333
3761,28,27.9333,28,27.9333
3762,28,28,28,28
3763,28,28,28,28
3764,28,28,28,28
3765,28,28,28,28
3766,28,27.9,28,27.9
3767,28,27.9333,28,27.9333
3768,28,28,28,28
3769,28,27.9333,28,27.9333
3770,28,28,28,28
3771,28,27.9333,28,27.9333
3772,28,28,28,28
3773,28,27.8667,28,27.8667
3774,28,27.9333,28,27.9333
3775,28,27.8,28,27.8
3776,28,27.9667,28,27.9667
3777,28,27.9,28,27.9
3778,28,27.9333,28,27.9333
3779,28,27.8,28,27.8
3780,28,27.7333,28,27.7333
3781,28,27.9333,28,27.9333
3782,28,27.7,28,27.7
3783,28,27.8667,28,27.8667
3784,28,28,28,28
3785,28,28,28,28
3786,28,27.9333,28,27.9333
3787,28,27.8667,28,27.8667
3788,28,27.9,28,27.9
3789,28,28,28,28
3790,28,27.9333,28,27.9333
3791,28,28,28,28
3792,28,27.7333,28,27.7333
3793,28,27.9333,28,27.9333
3794,28,28,28,28
3795,28,27.8667,28,27.8667
3796,28,28,28,28
3797,28,27.9333,28,27.9333
3798,28,28,28,28
3799,28,27.9,28,27.9
3800,28,28,28,28
3801,28,27.9333,28,27.9333
3802,28,27.9333,28,27.9333
3803,28,28,28,28
3804,28,27.9667,28,27.9667
3805,28,28,28,28
3806,28,28,28,28
3807,28,28,28,28
3808,28,28,28,28
3809,28,27.9,28,27.9
3810,28,27.9333,28,27.9333
3811,28,27.7333,28,27.7333
3812,28,27.8,28,27.8
3813,28,27.9333,28,27.9333
3814,28,27.9,28,27.9
3815,28,27.8667,28,27.8667
3816,28,27.8667,28,27.8667
3817,28,28,28,28
3818,28,27.8333,28,27.8333
3819,28,27.9667,28,27.9667
3820,28,27.7333,28,27.7333
3821,28,28,28,28
3822,28,27.8,28,27.8
3823,28,27.8,28,27.8
3824,28,27.7667,28,27.7667
3825,28,28,28,28
3826,28,27.8667,28,27.8667
3827,28,27.9333,28,27.9333
3828,28,27.9333,28,27.9333
3829,28,27.6667,28,27.6667
3830,28,27.7333,28,27.7333
3831,28,27.9,28,27.9
3832,28,27.9333,28,27.9333
3833,28,27.8,28,27.8
3834,28,27.7667,28,27.7667
3835,28,27.9333,28,27.9333
3836,28,28,28,28
3837,28,27.8667,28,27.8667
3838,28,28,28,28
3839,28,27.9333,28,27.9333
3840,28,27.9333,28,27.9333
3841,28,27.9333,28,27.9333
3842,28,27.9,28,27.9
3843,28,28,28,28
3844,28,27.8333,28,27.8333
3845,28,28,28,28
3846,28,28,28,28
3847,28,27.9,28,27.9
3848,28,27.8667,28,27.8667
3849,28,28,28,28
3850,28,28,28,28
3851,28,28,28,28
3852,28,27.9333,28,27.9333
3853,28,28,28,28
3854,28,28,28,28
3855,28,27.8,28,27.8
3856,28,27.6333,28,27.6333
3857,28,27.8667,28,27.8667
3858,28,27.6333,28,27.6333
3859,28,27.9333,28,27.9333
3860,28,27.9,28,27.9
3861,28,28,28,28
3862,28,28,28,28
3863,28,28,28,28
3864,28,28,28,28
3865,28,27.8667,28,27.8667
3866,28,28,28,28
3867,28,28,28,28
3868,28,28,28,28
3869,28,28,28,28
3870,28,28,28,28
3871,28,27.9,28,27.9
3872,28,27.6333,28,27.6333
3873,28,27.8,28,27.8
3874,28,28,28,28
3875,28,27.8333,28,27.8333
3876,28,27.9,28,27.9
3877,28,27.9,28,27.9
3878,28,27.9667,28,27.9667
3879,28,27.9667,28,27.9667
3880,28,28,28,28
3881,28,27.7667,28,27.7667
3882,28,27.9333,28,27.9333
3883,28,27.8667,28,27.8667
3884,28,27.9333,28,27.9333
3885,28,27.8,28,27.8
3886,28,27.8333,28,27.8333
3887,28,27.8667,28,27.8667
3888,28,27.9333,28,27.9333
3889,28,27.9,28,27.9
3890,28,28,28,28
3891,28,27.9667,28,27.9667
3892,28,28,28,28
3893,28,28,28,28
3894,28,27.8667,28,27.8667
